AnnoS;ClasseNOME;ClasseNUMERO;SESSO;Lau_D
2019;Scienze della comunicazione;L-20;F;104
2019;Scienze della comunicazione;L-20;M;39
2019;Scienze della comunicazione pubblica, d'impresa e pubblicità;LM-59;F;62
2019;Scienze della comunicazione pubblica, d'impresa e pubblicità;LM-59;M;12
2019;Scienze della difesa e della sicurezza;L/DS;M;21
2019;Scienze della difesa e della sicurezza;LM/DS;M;4
2019;Scienze della formazione primaria;LM-85 bis;F;18
2019;Scienze della Formazione Primaria - Quadriennale;LM-85 bis;F;1
2019;Scienze della mediazione linguistica;L-12;F;2
2019;Scienze della mediazione linguistica;L-12;M;1
2019;Scienze della natura;LM-60;F;2
2019;Scienze della natura;LM-60;M;3
2019;Scienze della nutrizione umana;LM-61;F;11
2019;Scienze della nutrizione umana;LM-61;M;2
2019;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;L-21;F;16
2019;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;L-21;M;5
2019;Scienze della politica;LM-62;F;33
2019;Scienze della politica;LM-62;M;16
2019;Scienze dell'amministrazione;L-16;F;1
2019;Scienze dell'amministrazione e dell'organizzazione;L-16;F;16
2019;Scienze dell'amministrazione e dell'organizzazione;L-16;M;5
2019;Scienze dell'architettura;L-17;F;81
2019;Scienze dell'architettura;L-17;M;62
2019;Scienze dell'architettura e dell'ingegneria edile;L-17/L-23;M;2
2019;Scienze delle attività motorie e sportive;L-22;F;9
2019;Scienze delle attività motorie e sportive;L-22;M;11
2019;Scienze delle pubbliche amministrazioni;LM-63;F;14
2019;Scienze delle pubbliche amministrazioni;LM-63;M;9
2019;Scienze delle religioni;LM-64;F;1
2019;Scienze delle religioni;LM-64;M;2
2019;Scienze dell'economia;LM-56;F;142
2019;Scienze dell'economia;LM-56;M;149
2019;Scienze dell'economia e della gestione aziendale;L-18;F;361
2019;Scienze dell'economia e della gestione aziendale;L-18;M;285
2019;Scienze dell'educazione degli adulti e della formazione continua;LM-57;F;2
2019;Scienze dell'educazione e della formazione;L-19;F;46
2019;Scienze dell'educazione e della formazione;L-19;M;6
2019;Scienze dello spettacolo e produzione multimediale;LM-65;F;59
2019;Scienze dello spettacolo e produzione multimediale;LM-65;M;15
2019;Scienze dell'universo;LM-58;F;4
2019;Scienze dell'universo;LM-58;M;3
2019;Scienze e tecniche delle attività motorie preventive e adattate;LM-67;F;11
2019;Scienze e tecniche delle attività motorie preventive e adattate;LM-67;M;12
2019;Scienze e tecniche dell'edilizia;L-23;F;8
2019;Scienze e tecniche dell'edilizia;L-23;M;5
2019;Scienze e tecniche dello sport;LM-68;F;10
2019;Scienze e tecniche dello sport;LM-68;M;6
2019;Scienze e tecniche psicologiche;L-24;F;68
2019;Scienze e tecniche psicologiche;L-24;M;19
2019;Scienze e tecnologie agrarie;LM-69;F;13
2019;Scienze e tecnologie agrarie;LM-69;M;15
2019;Scienze e tecnologie agrarie e forestali;L-25;F;15
2019;Scienze e tecnologie agrarie e forestali;L-25;M;13
2019;Scienze e tecnologie alimentari;L-26;F;24
2019;Scienze e tecnologie alimentari;L-26;M;23
2019;Scienze e tecnologie alimentari;LM-70;F;28
2019;Scienze e tecnologie alimentari;LM-70;M;12
2019;Scienze e tecnologie chimiche;L-27;F;10
2019;Scienze e tecnologie chimiche;L-27;M;6
2019;Scienze e tecnologie della chimica industriale;LM-71;F;12
2019;Scienze e tecnologie della chimica industriale;LM-71;M;4
2019;Scienze e tecnologie farmaceutiche;L-29;F;12
2019;Scienze e tecnologie fisiche;L-30;F;7
2019;Scienze e tecnologie fisiche;L-30;M;5
2019;Scienze e tecnologie forestali ed ambientali;LM-73;F;6
2019;Scienze e tecnologie forestali ed ambientali;LM-73;M;7
2019;Scienze e tecnologie geologiche;LM-74;F;6
2019;Scienze e tecnologie geologiche;LM-74;M;12
2019;Scienze e tecnologie informatiche;L-31;F;12
2019;Scienze e tecnologie informatiche;L-31;M;23
2019;Scienze e tecnologie per l'ambiente e il territorio;LM-75;F;6
2019;Scienze e tecnologie per l'ambiente e il territorio;LM-75;M;5
2019;Scienze e tecnologie per l'ambiente e la natura;L-32;F;6
2019;Scienze e tecnologie per l'ambiente e la natura;L-32;M;1
2019;Scienze economiche;L-33;F;134
2019;Scienze economiche;L-33;M;157
2019;Scienze economiche per l'ambiente e la cultura;LM-76;F;32
2019;Scienze economiche per l'ambiente e la cultura;LM-76;M;9
2019;Scienze economico-aziendali;LM-77;F;320
2019;Scienze economico-aziendali;LM-77;M;249
2019;Scienze filosofiche;LM-78;F;6
2019;Scienze filosofiche;LM-78;M;10
2019;Scienze geofisiche;LM-79;F;1
2019;Scienze geografiche;LM-80;F;1
2019;Scienze geologiche;L-34;F;4
2019;Scienze geologiche;L-34;M;5
2019;Scienze infermieristiche e ostetriche;LM/SNT1;F;5
2019;Scienze infermieristiche e ostetriche;LM/SNT1;M;1
2019;Scienze matematiche;L-35;F;6
2019;Scienze matematiche;L-35;M;1
2019;Scienze pedagogiche;LM-85;F;18
2019;Scienze pedagogiche;LM-85;M;7
2019;Scienze per la conservazione dei beni culturali;LM-11;F;23
2019;Scienze per la conservazione dei beni culturali;LM-11;M;8
2019;Scienze per la cooperazione allo sviluppo;LM-81;F;86
2019;Scienze per la cooperazione allo sviluppo;LM-81;M;47
2019;Scienze politiche e delle relazioni internazionali;L-36;F;112
2019;Scienze politiche e delle relazioni internazionali;L-36;M;84
2019;Scienze riabilitative delle professioni sanitarie;LM/SNT2;F;1
2019;Scienze sociali per la cooperazione, lo sviluppo e la pace;L-37;F;13
2019;Scienze sociali per la cooperazione, lo sviluppo e la pace;L-37;M;4
2019;Scienze statistiche;LM-82;F;8
2019;Scienze statistiche;LM-82;M;6
2019;Scienze statistiche attuariali e finanziarie;LM-83;F;3
2019;Scienze statistiche attuariali e finanziarie;LM-83;M;2
2019;Scienze storiche;LM-84;F;18
2019;Scienze storiche;LM-84;M;20
2019;Scienze zootecniche e tecnologie  animali;LM-86;F;1
2019;Scienze zootecniche e tecnologie  animali;LM-86;M;2
2019;Scienze zootecniche e tecnologie delle produzioni animali;L-38;F;2
2019;Scienze zootecniche e tecnologie delle produzioni animali;L-38;M;2
2019;Servizio sociale;L-39;F;31
2019;Servizio sociale;L-39;M;4
2019;Servizio sociale e politiche sociali;LM-87;F;11
2019;Servizio sociale e politiche sociali;LM-87;M;3
2019;Sociologia;L-40;F;9
2019;Sociologia;L-40;M;2
2019;Sociologia e ricerca sociale;LM-88;F;8
2019;Sociologia e ricerca sociale;LM-88;M;4
2019;Specialistiche in architettura e ingegneria edile;LM-4;F;5
2019;Specialistiche in architettura e ingegneria edile;LM-4;M;3
2019;Specialistiche in farmacia e farmacia industriale;LM-13;F;13
2019;Specialistiche in farmacia e farmacia industriale;LM-13;M;10
2019;Specialistiche in giurisprudenza;LM/SC-GIUR;F;1
2019;Specialistiche in ingegneria informatica;LM-32;M;1
2019;Specialistiche in lingue e letterature moderne euroamericane;LM-37;F;1
2019;Specialistiche in lingue straniere per la comunicazione internazionale;LM-38;M;1
2019;Specialistiche in medicina e chirurgia;LM-41;F;31
2019;Specialistiche in medicina e chirurgia;LM-41;M;14
2019;Specialistiche in medicina veterinaria;LM-42;F;1
2019;Specialistiche in medicina veterinaria;LM-42;M;3
2019;Specialistiche in odontoiatria e protesi dentaria;LM-46;F;3
2019;Specialistiche in odontoiatria e protesi dentaria;LM-46;M;1
2019;Specialistiche in progettazione e gestione dei sistemi turistici;LM-49;F;1
2019;Specialistiche in scienze della comunicazione sociale e istituzionale;LM-59;F;1
2019;Specialistiche in scienze economico-aziendali;LM-77;F;1
2019;Specialistiche in scienze economico-aziendali;LM-77;M;1
2019;Statistica;L-41;F;11
2019;Statistica;L-41;M;5
2019;Storia;L-42;F;7
2019;Storia;L-42;M;7
2019;Storia dell'arte;LM-89;F;32
2019;Storia dell'arte;LM-89;M;5
2019;Studi europei;LM-90;F;31
2019;Studi europei;LM-90;M;23
2019;Tecniche e metodi per la societa dell'informazione;LM-91;F;3
2019;Tecniche e metodi per la societa dell'informazione;LM-91;M;8
2019;Teorie della comunicazione;LM-92;F;24
2019;Teorie della comunicazione;LM-92;M;3
2019;Traduzione specialistica e interpretariato;LM-94;F;14
2019;Traduzione specialistica e interpretariato;LM-94;M;4
2018;Antropologia culturale ed etnologia;LM-1;F;1
2018;Antropologia culturale ed etnologia;LM-1;M;3
2018;Archeologia;LM-2;F;11
2018;Archeologia;LM-2;M;1
2018;Architettura del paesaggio;LM-3;F;18
2018;Architettura del paesaggio;LM-3;M;10
2018;Architettura e ingegneria edile-architettura;LM-4;F;87
2018;Architettura e ingegneria edile-architettura;LM-4;M;60
2018;Architettura e ingegneria edile-architettura (quinquennale);LM-4cu;F;18
2018;Architettura e ingegneria edile-architettura (quinquennale);LM-4cu;M;16
2018;Archivistica e biblioteconomia;LM-5;F;3
2018;Beni culturali;L-1;F;16
2018;Beni culturali;L-1;M;3
2018;Biologia;LM-6;F;36
2018;Biologia;LM-6;M;20
2018;Biotecnologie;L-2;F;21
2018;Biotecnologie;L-2;M;13
2018;Biotecnologie agrarie;LM-7;F;2
2018;Biotecnologie agrarie;LM-7;M;1
2018;Biotecnologie industriali;LM-8;F;10
2018;Biotecnologie industriali;LM-8;M;4
2018;Biotecnologie mediche, veterinarie e farmaceutiche;LM-9;F;14
2018;Biotecnologie mediche, veterinarie e farmaceutiche;LM-9;M;10
2018;Classe non definita;LM/DS;M;1
2018;Classe non definita;LM-13;M;2
2018;Classe non definita;LM-23;F;1
2018;Classe non definita;LM-41;F;1
2018;Classe non definita;LM-41;M;3
2018;Classe non definita;LM-4cu;M;2
2018;Classe non definita;LM-6;F;1
2018;Classe non definita;LMG/01;F;1
2018;Conservazione e restauro dei beni culturali;LMR/02;F;1
2018;Design;LM-12;F;62
2018;Design;LM-12;M;43
2018;Diagnostica per la conservazione dei beni culturali;L-43;F;6
2018;Discipline delle arti figurative, della musica, dello spettacolo e della moda;L-3;F;50
2018;Discipline delle arti figurative, della musica, dello spettacolo e della moda;L-3;M;19
2018;Disegno industriale;L-4;F;70
2018;Disegno industriale;L-4;M;25
2018;Farmacia e farmacia industriale;LM-13;F;90
2018;Farmacia e farmacia industriale;LM-13;M;34
2018;Filologia moderna;LM-14;F;56
2018;Filologia moderna;LM-14;M;18
2018;Filologia, letterature e storia dell'antichità;LM-15;F;4
2018;Filologia, letterature e storia dell'antichità;LM-15;M;1
2018;Filosofia;L-5;F;12
2018;Filosofia;L-5;M;4
2018;Finanza;LM-16;F;40
2018;Finanza;LM-16;M;36
2018;Fisica;LM-17;F;6
2018;Fisica;LM-17;M;29
2018;Geografia;L-6;M;1
2018;Informatica;LM-18;F;39
2018;Informatica;LM-18;M;56
2018;Informazione e sistemi editoriali;LM-19;F;5
2018;Informazione e sistemi editoriali;LM-19;M;1
2018;Ingegneria aerospaziale e astronautica;LM-20;F;1
2018;Ingegneria aerospaziale e astronautica;LM-20;M;15
2018;Ingegneria biomedica;LM-21;F;4
2018;Ingegneria biomedica;LM-21;M;7
2018;Ingegneria chimica;LM-22;F;9
2018;Ingegneria chimica;LM-22;M;21
2018;Ingegneria civile;LM-23;F;12
2018;Ingegneria civile;LM-23;M;43
2018;Ingegneria civile e ambientale;L-7;F;27
2018;Ingegneria civile e ambientale;L-7;M;42
2018;Ingegneria dei sistemi edilizi;LM-24;F;8
2018;Ingegneria dei sistemi edilizi;LM-24;M;13
2018;Ingegneria dell'automazione;LM-25;F;16
2018;Ingegneria dell'automazione;LM-25;M;49
2018;Ingegneria delle telecomunicazioni;LM-27;F;16
2018;Ingegneria delle telecomunicazioni;LM-27;M;58
2018;Ingegneria dell'informazione;L-8;F;35
2018;Ingegneria dell'informazione;L-8;M;114
2018;Ingegneria elettrica;LM-28;F;6
2018;Ingegneria elettrica;LM-28;M;21
2018;Ingegneria elettronica;LM-29;F;3
2018;Ingegneria elettronica;LM-29;M;25
2018;Ingegneria energetica e nucleare;LM-30;F;3
2018;Ingegneria energetica e nucleare;LM-30;M;25
2018;Ingegneria gestionale;LM-31;F;13
2018;Ingegneria gestionale;LM-31;M;28
2018;Ingegneria industriale;L-9;F;55
2018;Ingegneria industriale;L-9;M;252
2018;Ingegneria informatica;LM-32;F;12
2018;Ingegneria informatica;LM-32;M;45
2018;Ingegneria meccanica;LM-33;F;7
2018;Ingegneria meccanica;LM-33;M;69
2018;Ingegneria navale;LM-34;F;3
2018;Ingegneria navale;LM-34;M;5
2018;Ingegneria per l'ambiente e il territorio;LM-35;F;7
2018;Ingegneria per l'ambiente e il territorio;LM-35;M;31
2018;Lettere;L-10;F;44
2018;Lettere;L-10;M;27
2018;Lingue e culture moderne;L-11;F;164
2018;Lingue e culture moderne;L-11;M;27
2018;Lingue e letterature dell'Africa e dell'Asia;LM-36;F;8
2018;Lingue e letterature dell'Africa e dell'Asia;LM-36;M;1
2018;Lingue e letterature moderne europee e americane;LM-37;F;71
2018;Lingue e letterature moderne europee e americane;LM-37;M;5
2018;Lingue moderne per la comunicazione e la cooperazione internazionale;LM-38;F;71
2018;Lingue moderne per la comunicazione e la cooperazione internazionale;LM-38;M;9
2018;Linguistica;LM-39;F;17
2018;Linguistica;LM-39;M;3
2018;Magistrali in giurisprudenza;LMG/01;F;89
2018;Magistrali in giurisprudenza;LMG/01;M;34
2018;Matematica;LM-40;F;19
2018;Matematica;LM-40;M;22
2018;Mediazione linguistica;L-12;F;108
2018;Mediazione linguistica;L-12;M;12
2018;Medicina e chirurgia;LM-41;F;125
2018;Medicina e chirurgia;LM-41;M;144
2018;Medicina veterinaria;LM-42;F;13
2018;Medicina veterinaria;LM-42;M;6
2018;Modellistica matematico-fisica per l'ingegneria;LM-44;F;16
2018;Modellistica matematico-fisica per l'ingegneria;LM-44;M;31
2018;Musicologia e beni musicali;LM-45;F;10
2018;Musicologia e beni musicali;LM-45;M;3
2018;Odontoiatria e protesi dentaria;LM-46;F;8
2018;Odontoiatria e protesi dentaria;LM-46;M;11
2018;Organizzazione e gestione dei servizi per lo sport e le attività motorie;LM-47;M;1
2018;Pianificazione territoriale urbanistica e ambientale;LM-48;F;6
2018;Pianificazione territoriale urbanistica e ambientale;LM-48;M;3
2018;Professioni sanitarie della prevenzione;L/SNT4;F;3
2018;Professioni sanitarie della prevenzione;L/SNT4;M;2
2018;Professioni sanitarie della riabilitazione;L/SNT2;F;17
2018;Professioni sanitarie della riabilitazione;L/SNT2;M;10
2018;Professioni sanitarie tecniche;L/SNT3;F;24
2018;Professioni sanitarie tecniche;L/SNT3;M;8
2018;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;L/SNT1;F;146
2018;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;L/SNT1;M;15
2018;Progettazione e gestione dei sistemi turistici;LM-49;F;24
2018;Progettazione e gestione dei sistemi turistici;LM-49;M;9
2018;Programmazione e gestione dei servizi educativi;LM-50;F;3
2018;Psicologia;LM-51;F;61
2018;Psicologia;LM-51;M;12
2018;Relazioni internazionali;LM-52;F;108
2018;Relazioni internazionali;LM-52;M;69
2018;Scienza e ingegneria dei materiali;LM-53;F;5
2018;Scienza e ingegneria dei materiali;LM-53;M;10
2018;Scienze biologiche;L-13;F;28
2018;Scienze biologiche;L-13;M;9
2018;Scienze chimiche;LM-54;F;11
2018;Scienze chimiche;LM-54;M;9
2018;Scienze cognitive;LM-55;F;6
2018;Scienze cognitive;LM-55;M;3
2018;Scienze dei beni culturali;L-1;F;1
2018;Scienze dei servizi giuridici;L-14;F;27
2018;Scienze dei servizi giuridici;L-14;M;8
2018;Scienze del turismo;L-15;F;22
2018;Scienze del turismo;L-15;M;8
2018;Scienze della comunicazione;L-20;F;86
2018;Scienze della comunicazione;L-20;M;34
2018;Scienze della comunicazione pubblica, d'impresa e pubblicità;LM-59;F;55
2018;Scienze della comunicazione pubblica, d'impresa e pubblicità;LM-59;M;10
2018;Scienze della difesa e della sicurezza;L/DS;M;10
2018;Scienze della formazione primaria;LM-85 bis;F;19
2018;Scienze della Formazione Primaria - Quadriennale;LM-85 bis;F;1
2018;Scienze della mediazione linguistica;L-12;F;4
2018;Scienze della natura;LM-60;F;3
2018;Scienze della natura;LM-60;M;3
2018;Scienze della nutrizione umana;LM-61;F;9
2018;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;L-21;F;7
2018;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;L-21;M;7
2018;Scienze della politica;LM-62;F;24
2018;Scienze della politica;LM-62;M;15
2018;Scienze dell'amministrazione e dell'organizzazione;L-16;F;10
2018;Scienze dell'amministrazione e dell'organizzazione;L-16;M;3
2018;Scienze dell'architettura;L-17;F;73
2018;Scienze dell'architettura;L-17;M;68
2018;Scienze dell'architettura e dell'ingegneria edile;L-17/L-23;F;1
2018;Scienze dell'architettura e dell'ingegneria edile;L-17/L-23;M;4
2018;Scienze delle attivita motorie e sportive;L-22;M;1
2018;Scienze delle attività motorie e sportive;L-22;F;9
2018;Scienze delle attività motorie e sportive;L-22;M;15
2018;Scienze delle pubbliche amministrazioni;LM-63;F;14
2018;Scienze delle pubbliche amministrazioni;LM-63;M;10
2018;Scienze dell'economia;LM-56;F;128
2018;Scienze dell'economia;LM-56;M;118
2018;Scienze dell'economia e della gestione aziendale;L-18;F;303
2018;Scienze dell'economia e della gestione aziendale;L-18;M;258
2018;Scienze dell'educazione degli adulti e della formazione continua;LM-57;F;5
