AnnoS;AteneoCOD;AteneoNOME;Continente;Diploma_Paese;CODIstatPaese;Lau_D
2014;6301;Napoli Federico II;Europa;Moldova;254;6
2014;2801;Padova;Europa;Moldova;254;9
2014;3401;Parma;Europa;Moldova;254;16
2014;5801;Roma La Sapienza;Europa;Moldova;254;7
2014;101;Torino;Europa;Moldova;254;8
2014;2301;Verona;Europa;Moldova;254;9
2014;7201;Bari;Europa;Montenegro;270;7
2014;1503;Milano Bocconi;Europa;Montenegro;270;9
2014;1502;Milano Politecnico;Europa;Montenegro;270;5
2014;3701;Bologna;Europa;Polonia;233;14
2014;4801;Firenze;Europa;Polonia;233;5
2014;1001;Genova;Europa;Polonia;233;9
2014;1501;Milano;Europa;Polonia;233;9
2014;1504;Milano Cattolica;Europa;Polonia;233;6
2014;5403;Perugia Stranieri;Europa;Polonia;233;5
2014;5801;Roma La Sapienza;Europa;Polonia;233;7
2014;5807;Roma Tre;Europa;Polonia;233;5
2014;2201;Trento;Europa;Polonia;233;5
2014;3701;Bologna;Europa;Regno Unito;219;5
2014;1503;Milano Bocconi;Europa;Regno Unito;219;18
2014;3701;Bologna;Europa;Romania;235;31
2014;4801;Firenze;Europa;Romania;235;12
2014;1001;Genova;Europa;Romania;235;11
2014;1501;Milano;Europa;Romania;235;21
2014;1509;Milano Bicocca;Europa;Romania;235;8
2014;1503;Milano Bocconi;Europa;Romania;235;5
2014;1504;Milano Cattolica;Europa;Romania;235;6
2014;2801;Padova;Europa;Romania;235;11
2014;5401;Perugia;Europa;Romania;235;10
2014;5001;Pisa;Europa;Romania;235;7
2014;5801;Roma La Sapienza;Europa;Romania;235;27
2014;5807;Roma Tre;Europa;Romania;235;10
2014;101;Torino;Europa;Romania;235;43
2014;2201;Trento;Europa;Romania;235;8
2014;2301;Verona;Europa;Romania;235;6
2014;3701;Bologna;Europa;San Marino;236;67
2014;4101;Urbino;Europa;San Marino;236;26
2014;7201;Bari;Europa;Serbia;271;6
2014;1503;Milano Bocconi;Europa;Serbia;271;8
2014;1502;Milano Politecnico;Europa;Serbia;271;6
2014;3201;Trieste;Europa;Serbia;271;9
2014;3701;Bologna;Europa;Slovacchia;255;11
2014;3201;Trieste;Europa;Slovenia;251;14
2014;3701;Bologna;Europa;Spagna;239;6
2014;1501;Milano;Europa;Spagna;239;6
2014;1503;Milano Bocconi;Europa;Spagna;239;5
2014;102;Torino Politecnico;Europa;Spagna;239;6
2014;1503;Milano Bocconi;Europa;Svezia;240;6
2014;3701;Bologna;Europa;Svizzera;241;8
2014;401;Bra Scienze Gastronomiche;Europa;Svizzera;241;5
2014;1202;Insubria;Europa;Svizzera;241;14
2014;1501;Milano;Europa;Svizzera;241;13
2014;1509;Milano Bicocca;Europa;Svizzera;241;5
2014;1503;Milano Bocconi;Europa;Svizzera;241;23
2014;1504;Milano Cattolica;Europa;Svizzera;241;21
2014;1505;Milano IULM;Europa;Svizzera;241;8
2014;1502;Milano Politecnico;Europa;Svizzera;241;5
2014;1801;Pavia;Europa;Svizzera;241;5
2014;101;Torino;Europa;Svizzera;241;7
2014;3701;Bologna;Europa;Turchia;351;17
2014;1501;Milano;Europa;Turchia;351;6
2014;1503;Milano Bocconi;Europa;Turchia;351;11
2014;1502;Milano Politecnico;Europa;Turchia;351;26
2014;3701;Bologna;Europa;Ucraina;243;8
2014;6601;L'Aquila;Europa;Ucraina;243;6
2014;1501;Milano;Europa;Ucraina;243;12
2014;6303;Napoli L'Orientale;Europa;Ucraina;243;6
2014;2301;Verona;Europa;Ucraina;243;6
2014;1503;Milano Bocconi;Europa;Ungheria;244;7
2014;2201;Trento;Europa;Ungheria;244;6
2014;1601;Bergamo;non disponibile;non disponibile;998;5
2014;8701;Catania;non disponibile;non disponibile;998;30
2014;3801;Ferrara;non disponibile;non disponibile;998;24
2014;8301;Messina;non disponibile;non disponibile;998;11
2014;1504;Milano Cattolica;non disponibile;non disponibile;998;15
2014;2801;Padova;non disponibile;non disponibile;998;107
2014;5401;Perugia;non disponibile;non disponibile;998;7
2014;6701;Teramo;non disponibile;non disponibile;998;22
2014;2301;Verona;non disponibile;non disponibile;998;8
2013;3701;Bologna;Africa;Camerun;411;45
2013;1701;Brescia;Africa;Camerun;411;12
2013;3801;Ferrara;Africa;Camerun;411;15
2013;1001;Genova;Africa;Camerun;411;8
2013;4201;Marche;Africa;Camerun;411;7
2013;1501;Milano;Africa;Camerun;411;11
2013;1509;Milano Bicocca;Africa;Camerun;411;14
2013;1502;Milano Politecnico;Africa;Camerun;411;19
2013;3601;Modena e Reggio Emilia;Africa;Camerun;411;43
2013;2801;Padova;Africa;Camerun;411;9
2013;3401;Parma;Africa;Camerun;411;43
2013;1801;Pavia;Africa;Camerun;411;28
2013;5401;Perugia;Africa;Camerun;411;10
2013;5201;Siena;Africa;Camerun;411;6
2013;101;Torino;Africa;Camerun;411;31
2013;102;Torino Politecnico;Africa;Camerun;411;40
2013;3201;Trieste;Africa;Camerun;411;7
2013;3001;Udine;Africa;Camerun;411;7
2013;5801;Roma La Sapienza;Africa;Congo;418;7
2013;1501;Milano;Africa;Egitto;419;11
2013;8201;Palermo;Africa;Egitto;419;6
2013;5813;Roma UNINETTUNO - telematica;Africa;Egitto;419;24
2013;2201;Trento;Africa;Etiopia;420;19
2013;3001;Udine;Africa;Guinea equatoriale;427;5
2013;5403;Perugia Stranieri;Africa;Marocco;436;7
2013;101;Torino;Africa;Marocco;436;16
2013;102;Torino Politecnico;Africa;Marocco;436;7
2013;3801;Ferrara;Africa;Togo;458;5
2013;5201;Siena;Africa;Togo;458;6
2013;2201;Trento;Africa;Togo;458;6
2013;3201;Trieste;Africa;Togo;458;5
2013;3401;Parma;Africa;Tunisia;460;5
2013;5801;Roma La Sapienza;Africa;Uganda;461;10
2013;2201;Trento;Africa;Uganda;461;6
2013;3701;Bologna;America;Brasile;605;9
2013;1001;Genova;America;Brasile;605;5
2013;101;Torino;America;Brasile;605;8
2013;3701;Bologna;America;Colombia;608;18
2013;8201;Palermo;America;Colombia;608;9
2013;1001;Genova;America;Ecuador;609;6
2013;3701;Bologna;America;Messico;527;6
2013;3701;Bologna;America;Perù;615;7
2013;1001;Genova;America;Perù;615;5
2013;1501;Milano;America;Perù;615;17
2013;5803;Roma LUMSA;America;Perù;615;5
2013;101;Torino;America;Perù;615;7
2013;3701;Bologna;America;Stati Uniti d'America;536;7
2013;1503;Milano Bocconi;America;Stati Uniti d'America;536;11
2013;5805;Roma Luiss;America;Stati Uniti d'America;536;5
2013;2201;Trento;America;Stati Uniti d'America;536;5
2013;5801;Roma La Sapienza;America;Venezuela;619;14
2013;101;Torino;Asia;Afghanistan;301;5
2013;102;Torino Politecnico;Asia;Bangladesh;305;5
2013;2201;Trento;Asia;Bangladesh;305;5
2013;3701;Bologna;Asia;Cina;314;115
2013;7801;Calabria;Asia;Cina;314;31
2013;4302;Camerino;Asia;Cina;314;11
2013;4801;Firenze;Asia;Cina;314;63
2013;1001;Genova;Asia;Cina;314;55
2013;4201;Marche;Asia;Cina;314;8
2013;1501;Milano;Asia;Cina;314;71
2013;1509;Milano Bicocca;Asia;Cina;314;8
2013;1503;Milano Bocconi;Asia;Cina;314;13
2013;1502;Milano Politecnico;Asia;Cina;314;57
2013;3601;Modena e Reggio Emilia;Asia;Cina;314;7
2013;3401;Parma;Asia;Cina;314;7
2013;1801;Pavia;Asia;Cina;314;32
2013;5403;Perugia Stranieri;Asia;Cina;314;28
2013;5001;Pisa;Asia;Cina;314;10
2013;5801;Roma La Sapienza;Asia;Cina;314;11
2013;5807;Roma Tre;Asia;Cina;314;8
2013;5201;Siena;Asia;Cina;314;6
2013;5202;Siena Stranieri;Asia;Cina;314;5
2013;101;Torino;Asia;Cina;314;8
2013;102;Torino Politecnico;Asia;Cina;314;113
2013;2201;Trento;Asia;Cina;314;10
2013;3001;Udine;Asia;Cina;314;5
2013;1503;Milano Bocconi;Asia;Georgia;360;5
2013;7801;Calabria;Asia;Indonesia;331;7
2013;3701;Bologna;Asia;Iran;332;14
2013;4801;Firenze;Asia;Iran;332;20
2013;1001;Genova;Asia;Iran;332;8
2013;1501;Milano;Asia;Iran;332;7
2013;1502;Milano Politecnico;Asia;Iran;332;44
2013;5801;Roma La Sapienza;Asia;Iran;332;25
2013;5807;Roma Tre;Asia;Iran;332;10
2013;101;Torino;Asia;Iran;332;9
2013;102;Torino Politecnico;Asia;Iran;332;8
2013;2201;Trento;Asia;Iran;332;7
2013;7201;Bari;Asia;Israele;334;9
2013;3701;Bologna;Asia;Israele;334;21
2013;4801;Firenze;Asia;Israele;334;8
2013;1001;Genova;Asia;Israele;334;5
2013;8301;Messina;Asia;Israele;334;7
2013;1502;Milano Politecnico;Asia;Israele;334;12
2013;1801;Pavia;Asia;Israele;334;5
2013;5401;Perugia;Asia;Israele;334;7
2013;3201;Trieste;Asia;Israele;334;5
2013;3701;Bologna;Asia;Libano;337;5
2013;3801;Ferrara;Asia;Libano;337;5
2013;1001;Genova;Asia;Libano;337;7
2013;4201;Marche;Asia;Libano;337;5
2013;3401;Parma;Asia;Libano;337;5
2013;1801;Pavia;Asia;Libano;337;6
2013;102;Torino Politecnico;Asia;Libano;337;10
2013;3201;Trieste;Asia;Libano;337;16
2013;102;Torino Politecnico;Asia;Pakistan;344;29
2013;102;Torino Politecnico;Asia;Uzbekistan;357;23
2013;8201;Palermo;Asia;Vietnam;353;5
2013;2201;Trento;Asia;Vietnam;353;6
2013;7201;Bari;Europa;Albania;201;18
2013;1601;Bergamo;Europa;Albania;201;9
2013;3701;Bologna;Europa;Albania;201;69
2013;1701;Brescia;Europa;Albania;201;15
2013;6901;Chieti e Pescara;Europa;Albania;201;7
2013;3801;Ferrara;Europa;Albania;201;12
2013;4801;Firenze;Europa;Albania;201;59
2013;1001;Genova;Europa;Albania;201;33
2013;4301;Macerata;Europa;Albania;201;6
2013;4201;Marche;Europa;Albania;201;23
2013;1501;Milano;Europa;Albania;201;44
2013;1509;Milano Bicocca;Europa;Albania;201;27
2013;1503;Milano Bocconi;Europa;Albania;201;9
2013;1504;Milano Cattolica;Europa;Albania;201;16
2013;1502;Milano Politecnico;Europa;Albania;201;20
2013;3601;Modena e Reggio Emilia;Europa;Albania;201;19
2013;2801;Padova;Europa;Albania;201;17
2013;3401;Parma;Europa;Albania;201;20
2013;1801;Pavia;Europa;Albania;201;10
2013;5401;Perugia;Europa;Albania;201;37
2013;201;Piemonte Orientale;Europa;Albania;201;8
2013;5001;Pisa;Europa;Albania;201;26
2013;5801;Roma La Sapienza;Europa;Albania;201;26
2013;5807;Roma Tre;Europa;Albania;201;9
2013;5201;Siena;Europa;Albania;201;29
2013;101;Torino;Europa;Albania;201;40
2013;102;Torino Politecnico;Europa;Albania;201;18
2013;2201;Trento;Europa;Albania;201;24
2013;3201;Trieste;Europa;Albania;201;19
2013;3001;Udine;Europa;Albania;201;7
2013;4101;Urbino;Europa;Albania;201;6
2013;2301;Verona;Europa;Albania;201;12
2013;2101;Bolzano;Europa;Austria;203;11
2013;1503;Milano Bocconi;Europa;Austria;203;5
2013;3701;Bologna;Europa;Bielorussia;256;9
2013;2201;Trento;Europa;Bielorussia;256;7
2013;1503;Milano Bocconi;Europa;Bosnia-Erzegovina;252;6
2013;3701;Bologna;Europa;Bulgaria;209;8
2013;1503;Milano Bocconi;Europa;Bulgaria;209;22
2013;1504;Milano Cattolica;Europa;Bulgaria;209;6
2013;1502;Milano Politecnico;Europa;Bulgaria;209;7
2013;101;Torino;Europa;Bulgaria;209;5
2013;1503;Milano Bocconi;Europa;Croazia;250;6
2013;2801;Padova;Europa;Croazia;250;5
2013;3201;Trieste;Europa;Croazia;250;99
2013;3001;Udine;Europa;Croazia;250;10
2013;2702;Venezia Iuav;Europa;Croazia;250;11
2013;3701;Bologna;Europa;Federazione russa;245;19
2013;2701;Ca' Foscari Venezia;Europa;Federazione russa;245;5
2013;7801;Calabria;Europa;Federazione russa;245;11
2013;4801;Firenze;Europa;Federazione russa;245;5
2013;1001;Genova;Europa;Federazione russa;245;5
2013;1501;Milano;Europa;Federazione russa;245;14
2013;1503;Milano Bocconi;Europa;Federazione russa;245;5
2013;1502;Milano Politecnico;Europa;Federazione russa;245;5
2013;8201;Palermo;Europa;Federazione russa;245;5
2013;5801;Roma La Sapienza;Europa;Federazione russa;245;18
2013;5807;Roma Tre;Europa;Federazione russa;245;5
2013;101;Torino;Europa;Federazione russa;245;10
2013;2201;Trento;Europa;Federazione russa;245;7
2013;3701;Bologna;Europa;Francia;215;34
2013;4801;Firenze;Europa;Francia;215;8
2013;1001;Genova;Europa;Francia;215;10
2013;1501;Milano;Europa;Francia;215;6
2013;1509;Milano Bicocca;Europa;Francia;215;8
2013;1503;Milano Bocconi;Europa;Francia;215;27
2013;1504;Milano Cattolica;Europa;Francia;215;18
2013;1502;Milano Politecnico;Europa;Francia;215;9
2013;5801;Roma La Sapienza;Europa;Francia;215;12
2013;5805;Roma Luiss;Europa;Francia;215;12
2013;5807;Roma Tre;Europa;Francia;215;8
2013;101;Torino;Europa;Francia;215;27
2013;3701;Bologna;Europa;Germania;216;8
2013;2101;Bolzano;Europa;Germania;216;50
2013;4801;Firenze;Europa;Germania;216;10
2013;1501;Milano;Europa;Germania;216;7
2013;1503;Milano Bocconi;Europa;Germania;216;6
2013;1504;Milano Cattolica;Europa;Germania;216;17
2013;101;Torino;Europa;Germania;216;5
2013;2201;Trento;Europa;Germania;216;14
2013;7201;Bari;Europa;Grecia;220;12
2013;3701;Bologna;Europa;Grecia;220;24
2013;4302;Camerino;Europa;Grecia;220;18
2013;6901;Chieti e Pescara;Europa;Grecia;220;11
2013;3801;Ferrara;Europa;Grecia;220;12
2013;4801;Firenze;Europa;Grecia;220;7
2013;1001;Genova;Europa;Grecia;220;8
2013;6601;L'Aquila;Europa;Grecia;220;14
2013;4201;Marche;Europa;Grecia;220;6
2013;1503;Milano Bocconi;Europa;Grecia;220;7
2013;5001;Pisa;Europa;Grecia;220;6
2013;5801;Roma La Sapienza;Europa;Grecia;220;7
2013;5201;Siena;Europa;Grecia;220;9
2013;102;Torino Politecnico;Europa;Grecia;220;25
2013;4101;Urbino;Europa;Grecia;220;69
2013;3701;Bologna;Europa;Lituania;249;6
2013;3701;Bologna;Europa;Macedonia del Nord;253;10
2013;3401;Parma;Europa;Macedonia del Nord;253;5
2013;3701;Bologna;Europa;Moldova;254;15
2013;1701;Brescia;Europa;Moldova;254;14
2013;1501;Milano;Europa;Moldova;254;19
2013;1509;Milano Bicocca;Europa;Moldova;254;5
2013;1503;Milano Bocconi;Europa;Moldova;254;11
2013;1504;Milano Cattolica;Europa;Moldova;254;6
2013;6301;Napoli Federico II;Europa;Moldova;254;11
2013;2801;Padova;Europa;Moldova;254;6
2013;3401;Parma;Europa;Moldova;254;13
2013;5801;Roma La Sapienza;Europa;Moldova;254;10
2013;101;Torino;Europa;Moldova;254;8
2013;2301;Verona;Europa;Moldova;254;11
2013;7201;Bari;Europa;Polonia;233;5
2013;3701;Bologna;Europa;Polonia;233;12
2013;4801;Firenze;Europa;Polonia;233;7
2013;1001;Genova;Europa;Polonia;233;9
2013;6303;Napoli L'Orientale;Europa;Polonia;233;5
2013;5801;Roma La Sapienza;Europa;Polonia;233;5
2013;5807;Roma Tre;Europa;Polonia;233;7
2013;2201;Trento;Europa;Polonia;233;6
2013;1503;Milano Bocconi;Europa;Regno Unito;219;12
2013;5805;Roma Luiss;Europa;Regno Unito;219;7
2013;7201;Bari;Europa;Romania;235;5
2013;3701;Bologna;Europa;Romania;235;29
2013;3801;Ferrara;Europa;Romania;235;5
2013;4801;Firenze;Europa;Romania;235;9
2013;1001;Genova;Europa;Romania;235;7
2013;1501;Milano;Europa;Romania;235;21
2013;1509;Milano Bicocca;Europa;Romania;235;6
2013;1503;Milano Bocconi;Europa;Romania;235;8
2013;1504;Milano Cattolica;Europa;Romania;235;8
2013;3601;Modena e Reggio Emilia;Europa;Romania;235;8
2013;2801;Padova;Europa;Romania;235;7
2013;3401;Parma;Europa;Romania;235;8
2013;1801;Pavia;Europa;Romania;235;7
2013;5401;Perugia;Europa;Romania;235;8
2013;5001;Pisa;Europa;Romania;235;9
2013;5801;Roma La Sapienza;Europa;Romania;235;13
2013;5201;Siena;Europa;Romania;235;6
2013;101;Torino;Europa;Romania;235;35
2013;102;Torino Politecnico;Europa;Romania;235;7
2013;2201;Trento;Europa;Romania;235;5
2013;3001;Udine;Europa;Romania;235;6
2013;2301;Verona;Europa;Romania;235;10
2013;3701;Bologna;Europa;San Marino;236;50
2013;4101;Urbino;Europa;San Marino;236;25
2013;3701;Bologna;Europa;Serbia;271;9
2013;4801;Firenze;Europa;Serbia;271;5
2013;1503;Milano Bocconi;Europa;Serbia;271;28
2013;1502;Milano Politecnico;Europa;Serbia;271;5
2013;3201;Trieste;Europa;Serbia;271;11
2013;2702;Venezia Iuav;Europa;Serbia;271;6
2013;3701;Bologna;Europa;Slovacchia;255;10
2013;1504;Milano Cattolica;Europa;Slovacchia;255;5
2013;3201;Trieste;Europa;Slovenia;251;17
2013;3701;Bologna;Europa;Spagna;239;11
2013;5801;Roma La Sapienza;Europa;Spagna;239;5
2013;2201;Trento;Europa;Spagna;239;7
2013;3701;Bologna;Europa;Svizzera;241;6
2013;1202;Insubria;Europa;Svizzera;241;22
2013;1501;Milano;Europa;Svizzera;241;15
2013;1509;Milano Bicocca;Europa;Svizzera;241;6
2013;1503;Milano Bocconi;Europa;Svizzera;241;14
2013;1504;Milano Cattolica;Europa;Svizzera;241;24
2013;1505;Milano IULM;Europa;Svizzera;241;7
2013;1801;Pavia;Europa;Svizzera;241;8
2013;101;Torino;Europa;Svizzera;241;8
2013;3701;Bologna;Europa;Turchia;351;7
2013;1503;Milano Bocconi;Europa;Turchia;351;6
2013;1502;Milano Politecnico;Europa;Turchia;351;17
2013;2201;Trento;Europa;Turchia;351;5
2013;3701;Bologna;Europa;Ucraina;243;14
2013;2701;Ca' Foscari Venezia;Europa;Ucraina;243;6
2013;6601;L'Aquila;Europa;Ucraina;243;5
2013;1501;Milano;Europa;Ucraina;243;8
2013;1509;Milano Bicocca;Europa;Ucraina;243;6
2013;101;Torino;Europa;Ucraina;243;6
2013;3001;Udine;Europa;Ucraina;243;6
2013;4101;Urbino;Europa;Ucraina;243;5
2013;7202;Bari Politecnico;non disponibile;non disponibile;998;6
2013;1601;Bergamo;non disponibile;non disponibile;998;16
2013;3701;Bologna;non disponibile;non disponibile;998;7
2013;8701;Catania;non disponibile;non disponibile;998;12
2013;3801;Ferrara;non disponibile;non disponibile;998;22
2013;8301;Messina;non disponibile;non disponibile;998;17
2013;1504;Milano Cattolica;non disponibile;non disponibile;998;25
2013;2801;Padova;non disponibile;non disponibile;998;141
2013;5401;Perugia;non disponibile;non disponibile;998;10
2013;5802;Roma Tor Vergata;non disponibile;non disponibile;998;5
2013;6701;Teramo;non disponibile;non disponibile;998;23
2013;101;Torino;non disponibile;non disponibile;998;5
2013;3201;Trieste;non disponibile;non disponibile;998;5
2012;3701;Bologna;Africa;Camerun;411;26
2012;1701;Brescia;Africa;Camerun;411;11
2012;3801;Ferrara;Africa;Camerun;411;12
2012;4801;Firenze;Africa;Camerun;411;15
2012;1001;Genova;Africa;Camerun;411;17
2012;1501;Milano;Africa;Camerun;411;10
2012;1509;Milano Bicocca;Africa;Camerun;411;7
2012;1502;Milano Politecnico;Africa;Camerun;411;15
2012;3601;Modena e Reggio Emilia;Africa;Camerun;411;31
2012;2801;Padova;Africa;Camerun;411;7
2012;3401;Parma;Africa;Camerun;411;24
2012;1801;Pavia;Africa;Camerun;411;35
2012;5401;Perugia;Africa;Camerun;411;12
2012;5001;Pisa;Africa;Camerun;411;5
2012;5201;Siena;Africa;Camerun;411;9
2012;101;Torino;Africa;Camerun;411;27
2012;102;Torino Politecnico;Africa;Camerun;411;31
2012;2201;Trento;Africa;Camerun;411;9
2012;3001;Udine;Africa;Camerun;411;8
2012;1501;Milano;Africa;Egitto;419;7
2012;5813;Roma UNINETTUNO - telematica;Africa;Egitto;419;33
2012;2201;Trento;Africa;Etiopia;420;7
2012;3701;Bologna;Africa;Marocco;436;9
2012;5403;Perugia Stranieri;Africa;Marocco;436;14
2012;101;Torino;Africa;Marocco;436;7
2012;102;Torino Politecnico;Africa;Marocco;436;7
2012;102;Torino Politecnico;Africa;Nigeria;443;5
2012;3701;Bologna;Africa;Tunisia;460;5
2012;5801;Roma La Sapienza;Africa;Uganda;461;14
2012;101;Torino;America;Argentina;602;8
2012;3701;Bologna;America;Brasile;605;10
2012;1501;Milano;America;Brasile;605;6
2012;1502;Milano Politecnico;America;Brasile;605;5
2012;101;Torino;America;Brasile;605;6
2012;2201;Trento;America;Brasile;605;9
2012;1001;Genova;America;Cile;606;5
2012;3701;Bologna;America;Colombia;608;14
2012;1502;Milano Politecnico;America;Colombia;608;8
2012;1001;Genova;America;Ecuador;609;8
2012;1501;Milano;America;Ecuador;609;6
2012;4101;Urbino;America;Honduras;525;5
2012;4801;Firenze;America;Perù;615;5
2012;1001;Genova;America;Perù;615;5
2012;1501;Milano;America;Perù;615;14
2012;101;Torino;America;Perù;615;7
2012;3701;Bologna;America;Stati Uniti d'America;536;12
2012;2201;Trento;America;Stati Uniti d'America;536;5
2012;5801;Roma La Sapienza;America;Venezuela;619;13
2012;2201;Trento;Asia;Bangladesh;305;6
2012;3701;Bologna;Asia;Cina;314;81
2012;7801;Calabria;Asia;Cina;314;19
2012;4302;Camerino;Asia;Cina;314;15
2012;4801;Firenze;Asia;Cina;314;46
2012;1001;Genova;Asia;Cina;314;34
2012;1501;Milano;Asia;Cina;314;53
2012;1503;Milano Bocconi;Asia;Cina;314;7
2012;1502;Milano Politecnico;Asia;Cina;314;53
2012;1801;Pavia;Asia;Cina;314;19
2012;5403;Perugia Stranieri;Asia;Cina;314;27
2012;5001;Pisa;Asia;Cina;314;6
2012;5801;Roma La Sapienza;Asia;Cina;314;13
2012;5807;Roma Tre;Asia;Cina;314;6
2012;101;Torino;Asia;Cina;314;11
2012;102;Torino Politecnico;Asia;Cina;314;103
2012;2201;Trento;Asia;Cina;314;8
2012;2702;Venezia Iuav;Asia;Cina;314;10
2012;1502;Milano Politecnico;Asia;Corea del Sud;320;7
2012;5803;Roma LUMSA;Asia;India;330;5
2012;2201;Trento;Asia;India;330;7
2012;3701;Bologna;Asia;Iran;332;13
2012;4801;Firenze;Asia;Iran;332;13
2012;1001;Genova;Asia;Iran;332;9
2012;6601;L'Aquila;Asia;Iran;332;7
2012;1501;Milano;Asia;Iran;332;7
2012;1502;Milano Politecnico;Asia;Iran;332;34
2012;5401;Perugia;Asia;Iran;332;5
2012;5403;Perugia Stranieri;Asia;Iran;332;7
2012;5801;Roma La Sapienza;Asia;Iran;332;14
2012;102;Torino Politecnico;Asia;Iran;332;6
2012;3701;Bologna;Asia;Israele;334;19
2012;4801;Firenze;Asia;Israele;334;9
2012;1001;Genova;Asia;Israele;334;5
2012;1501;Milano;Asia;Israele;334;5
2012;1502;Milano Politecnico;Asia;Israele;334;14
2012;1801;Pavia;Asia;Israele;334;11
2012;5401;Perugia;Asia;Israele;334;5
2012;3701;Bologna;Asia;Libano;337;5
2012;3801;Ferrara;Asia;Libano;337;7
2012;1501;Milano;Asia;Libano;337;5
2012;1801;Pavia;Asia;Libano;337;5
2012;3201;Trieste;Asia;Libano;337;16
2012;102;Torino Politecnico;Asia;Pakistan;344;20
2012;2201;Trento;Asia;Pakistan;344;5
2012;7201;Bari;Europa;Albania;201;26
2012;1601;Bergamo;Europa;Albania;201;8
2012;3701;Bologna;Europa;Albania;201;77
2012;1701;Brescia;Europa;Albania;201;19
2012;2701;Ca' Foscari Venezia;Europa;Albania;201;5
2012;3801;Ferrara;Europa;Albania;201;5
2012;4801;Firenze;Europa;Albania;201;72
2012;1001;Genova;Europa;Albania;201;34
2012;1202;Insubria;Europa;Albania;201;5
2012;4301;Macerata;Europa;Albania;201;10
2012;4201;Marche;Europa;Albania;201;23
2012;1501;Milano;Europa;Albania;201;46
2012;1509;Milano Bicocca;Europa;Albania;201;27
2012;1503;Milano Bocconi;Europa;Albania;201;14
2012;1504;Milano Cattolica;Europa;Albania;201;19
2012;1502;Milano Politecnico;Europa;Albania;201;16
2012;3601;Modena e Reggio Emilia;Europa;Albania;201;14
2012;2801;Padova;Europa;Albania;201;9
2012;3401;Parma;Europa;Albania;201;19
2012;1801;Pavia;Europa;Albania;201;16
2012;5401;Perugia;Europa;Albania;201;48
2012;201;Piemonte Orientale;Europa;Albania;201;7
2012;5001;Pisa;Europa;Albania;201;32
2012;5801;Roma La Sapienza;Europa;Albania;201;29
2012;5807;Roma Tre;Europa;Albania;201;19
2012;7501;Salento;Europa;Albania;201;7
2012;5201;Siena;Europa;Albania;201;32
2012;101;Torino;Europa;Albania;201;38
2012;102;Torino Politecnico;Europa;Albania;201;20
2012;2201;Trento;Europa;Albania;201;19
2012;3201;Trieste;Europa;Albania;201;12
2012;3001;Udine;Europa;Albania;201;10
2012;4101;Urbino;Europa;Albania;201;10
2012;2702;Venezia Iuav;Europa;Albania;201;5
2012;2301;Verona;Europa;Albania;201;20
2012;3701;Bologna;Europa;Austria;203;5
2012;2101;Bolzano;Europa;Austria;203;9
2012;1503;Milano Bocconi;Europa;Austria;203;5
2012;3701;Bologna;Europa;Belgio;206;5
2012;4101;Urbino;Europa;Bielorussia;256;5
2012;1503;Milano Bocconi;Europa;Bosnia-Erzegovina;252;6
2012;1501;Milano;Europa;Bulgaria;209;6
2012;1503;Milano Bocconi;Europa;Bulgaria;209;26
2012;1502;Milano Politecnico;Europa;Bulgaria;209;6
2012;5403;Perugia Stranieri;Europa;Cipro;315;6
2012;3701;Bologna;Europa;Croazia;250;5
2012;1503;Milano Bocconi;Europa;Croazia;250;5
2012;3201;Trieste;Europa;Croazia;250;85
2012;3001;Udine;Europa;Croazia;250;11
2012;2702;Venezia Iuav;Europa;Croazia;250;12
2012;3701;Bologna;Europa;Federazione russa;245;12
2012;7801;Calabria;Europa;Federazione russa;245;12
2012;4801;Firenze;Europa;Federazione russa;245;7
2012;1001;Genova;Europa;Federazione russa;245;5
2012;1501;Milano;Europa;Federazione russa;245;9
2012;1509;Milano Bicocca;Europa;Federazione russa;245;5
2012;1503;Milano Bocconi;Europa;Federazione russa;245;6
2012;1504;Milano Cattolica;Europa;Federazione russa;245;7
2012;5801;Roma La Sapienza;Europa;Federazione russa;245;25
2012;101;Torino;Europa;Federazione russa;245;15
2012;701;Aosta;Europa;Francia;215;8
2012;3701;Bologna;Europa;Francia;215;35
2012;4801;Firenze;Europa;Francia;215;16
2012;1001;Genova;Europa;Francia;215;6
2012;1501;Milano;Europa;Francia;215;6
2012;1503;Milano Bocconi;Europa;Francia;215;21
2012;1504;Milano Cattolica;Europa;Francia;215;13
2012;5801;Roma La Sapienza;Europa;Francia;215;15
2012;5807;Roma Tre;Europa;Francia;215;5
2012;101;Torino;Europa;Francia;215;28
2012;3701;Bologna;Europa;Germania;216;13
2012;2101;Bolzano;Europa;Germania;216;42
2012;401;Bra Scienze Gastronomiche;Europa;Germania;216;5
2012;7801;Calabria;Europa;Germania;216;10
2012;4801;Firenze;Europa;Germania;216;22
2012;1501;Milano;Europa;Germania;216;8
2012;1503;Milano Bocconi;Europa;Germania;216;9
2012;1504;Milano Cattolica;Europa;Germania;216;12
2012;5801;Roma La Sapienza;Europa;Germania;216;7
2012;2201;Trento;Europa;Germania;216;24
2012;3001;Udine;Europa;Germania;216;5
2012;7201;Bari;Europa;Grecia;220;14
2012;3701;Bologna;Europa;Grecia;220;16
2012;4302;Camerino;Europa;Grecia;220;21
2012;6901;Chieti e Pescara;Europa;Grecia;220;11
